measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Somalia,Both,All ages,Pancreatic cancer,Rate,2019,0.5258180775041772,0.8504235211652965,0.28377206425205836
Deaths,Somalia,Both,All ages,Malignant skin melanoma,Rate,2019,0.3310733975814404,0.5065839516821684,0.21495241040608074
Deaths,Somalia,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.12086681464055812,0.1843354181031824,0.05458341038764671
Deaths,Somalia,Both,All ages,Ovarian cancer,Rate,2019,0.6703525523225629,1.2676215937217596,0.39202825642931244
Deaths,Somalia,Both,All ages,Testicular cancer,Rate,2019,0.06408327830498536,0.10148434153031197,0.038853842078559804
Deaths,Somalia,Both,All ages,Kidney cancer,Rate,2019,0.29522018921166926,0.4808192204220214,0.13174081543324143
Deaths,Somalia,Both,All ages,Bladder cancer,Rate,2019,0.5961702714393051,1.0157539455506954,0.3508353562849718
Deaths,Somalia,Both,All ages,Brain and central nervous system cancer,Rate,2019,0.9239686980096233,1.261415183469439,0.6534595762448319
Deaths,Somalia,Both,All ages,Thyroid cancer,Rate,2019,0.30868874603538116,0.4341223882176634,0.211952594716992
Deaths,Somalia,Both,All ages,Mesothelioma,Rate,2019,0.07206544622958191,0.1746047775933291,0.02417503885258517
Deaths,Somalia,Both,All ages,Hodgkin lymphoma,Rate,2019,0.5786039912234601,0.8085948752771409,0.3844775276305467
Deaths,Somalia,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,0.8566464359515634,1.307999280606013,0.4542370801640257
Deaths,Somalia,Both,All ages,Multiple myeloma,Rate,2019,0.3620516511718621,0.5135493338567083,0.2273594742458286
Deaths,Bosnia and Herzegovina,Both,All ages,Esophageal cancer,Rate,2019,3.71669218239966,4.698141108143338,2.8797872186805353
Deaths,Bosnia and Herzegovina,Both,All ages,Stomach cancer,Rate,2019,18.386164842221508,23.224016766383293,14.621497430611447
Deaths,Bosnia and Herzegovina,Both,All ages,Liver cancer,Rate,2019,14.58345510477219,18.199882362403372,11.665407064854625
Deaths,United Republic of Tanzania,Both,All ages,Esophageal cancer,Rate,2019,5.262758355126568,7.426682779284572,3.4217499832959293
Deaths,United Republic of Tanzania,Both,All ages,Stomach cancer,Rate,2019,3.1771023725977763,3.842957671688576,2.5668019584179977
Deaths,Netherlands,Both,All ages,Other pharynx cancer,Rate,2019,1.4532085228965859,1.644306240309733,1.2803362278661403
Deaths,Netherlands,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,3.6295769333743144,4.365689158415306,3.1597525959084325
Deaths,Cabo Verde,Both,All ages,Esophageal cancer,Rate,2019,12.065229256818919,14.062802743341607,10.135248422522727
Deaths,Cabo Verde,Both,All ages,Stomach cancer,Rate,2019,18.72397015163723,21.19872487141364,16.29952322285816
Deaths,Cabo Verde,Both,All ages,Liver cancer,Rate,2019,9.366043962973336,11.29158352382529,7.754157247761691
Deaths,Northern Mariana Islands,Both,All ages,Larynx cancer,Rate,2019,0.7068084734896851,0.8738814831991397,0.5848578481397194
Deaths,Northern Mariana Islands,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,51.397657184455085,57.92926506898905,44.20342849873472
Deaths,Northern Mariana Islands,Both,All ages,Breast cancer,Rate,2019,15.951484655784851,20.17136951941783,12.702709927276901
Deaths,Northern Mariana Islands,Both,All ages,Cervical cancer,Rate,2019,9.423575138743315,12.200779982882656,7.040417997815695
Deaths,Northern Mariana Islands,Both,All ages,Uterine cancer,Rate,2019,4.773504522240861,6.152813265521952,3.161543715463541
Deaths,Northern Mariana Islands,Both,All ages,Prostate cancer,Rate,2019,9.954911847302991,11.853857942780934,8.106119438588722
Deaths,Northern Mariana Islands,Both,All ages,Colon and rectum cancer,Rate,2019,19.071995307066672,22.068090025471335,16.07074142228818
Deaths,Northern Mariana Islands,Both,All ages,Lip and oral cavity cancer,Rate,2019,7.902668486664221,9.36392523193479,6.6241822757639355
Deaths,Northern Mariana Islands,Both,All ages,Nasopharynx cancer,Rate,2019,3.6916003536645534,4.4924182372226955,2.9849003086043404
Deaths,Northern Mariana Islands,Both,All ages,Other pharynx cancer,Rate,2019,1.5489101077434277,1.8871446827385123,1.256280693312328
Deaths,Northern Mariana Islands,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.8406419755810789,1.132947453246302,0.6786163498579298
Deaths,Northern Mariana Islands,Both,All ages,Pancreatic cancer,Rate,2019,8.657241666999955,10.200109452850098,7.291411092755285
Deaths,Northern Mariana Islands,Both,All ages,Malignant skin melanoma,Rate,2019,0.48678854560050044,0.7508395677832153,0.3569652508121897
Deaths,Northern Mariana Islands,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.8905614379859406,1.0381655592070698,0.7527442089673132
Deaths,Northern Mariana Islands,Both,All ages,Ovarian cancer,Rate,2019,2.8078622124338444,3.6524255960396896,2.209428940922113
Deaths,Northern Mariana Islands,Both,All ages,Testicular cancer,Rate,2019,0.024703535515442444,0.03414672367505031,0.018321727996270125
Deaths,Northern Mariana Islands,Both,All ages,Kidney cancer,Rate,2019,1.8189169955717517,2.2008675141657084,1.4524974009871028
Deaths,Northern Mariana Islands,Both,All ages,Bladder cancer,Rate,2019,2.57215368421876,3.0421129669410183,2.143203079809284
Deaths,Bosnia and Herzegovina,Both,All ages,Larynx cancer,Rate,2019,4.698012327048773,5.954294340194757,3.6433484438341575
Deaths,Bosnia and Herzegovina,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,72.41617123796868,90.49207346655625,56.44764735775979
Deaths,Bosnia and Herzegovina,Both,All ages,Breast cancer,Rate,2019,20.235087872051416,25.386796219720843,15.834537866931452
Deaths,Bosnia and Herzegovina,Both,All ages,Cervical cancer,Rate,2019,4.939575158411269,6.339859525081054,3.5005227539158708
Deaths,Bosnia and Herzegovina,Both,All ages,Uterine cancer,Rate,2019,3.2913307389306556,4.2692584089422825,2.447020029248059
Deaths,Northern Mariana Islands,Both,All ages,Brain and central nervous system cancer,Rate,2019,2.891726847619317,3.6471389290422893,1.927036224203112
Deaths,Cabo Verde,Both,All ages,Larynx cancer,Rate,2019,1.0164462019627865,1.2212607000716897,0.8608541963467696
Deaths,Cabo Verde,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,13.41453439782743,16.287842995151742,10.418190790025786
Deaths,Cabo Verde,Both,All ages,Breast cancer,Rate,2019,6.8307217145349,8.33870342936107,5.4007074679496485
Deaths,Cabo Verde,Both,All ages,Cervical cancer,Rate,2019,6.043370580763295,8.174346967430925,4.8255824837138555
Deaths,Cabo Verde,Both,All ages,Uterine cancer,Rate,2019,1.4513268258819825,1.8527568445027145,1.0663758484525157
Deaths,Cabo Verde,Both,All ages,Prostate cancer,Rate,2019,18.919057499790835,23.36813222558318,12.283441406799032
Deaths,Cabo Verde,Both,All ages,Colon and rectum cancer,Rate,2019,8.390251483642599,9.889517097673412,6.693692960782442
Deaths,Cabo Verde,Both,All ages,Lip and oral cavity cancer,Rate,2019,2.7113156673878422,3.313878850400268,2.2160468382485368
Deaths,Cabo Verde,Both,All ages,Nasopharynx cancer,Rate,2019,0.2554882666239247,0.32485725429123397,0.2043487777890175
Deaths,Cabo Verde,Both,All ages,Other pharynx cancer,Rate,2019,0.4599175211602879,0.5707279936995115,0.36680717410167635
Deaths,Cabo Verde,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.7607930773830776,1.1528876013681921,0.6166998396279928
Deaths,Barbados,Both,All ages,Other malignant neoplasms,Rate,2019,8.58173196477945,10.622168731128259,7.112122329794239
Deaths,Belize,Both,All ages,Larynx cancer,Rate,2019,1.141289162945777,1.3282518549691142,0.9815398994379683
Deaths,Tunisia,Both,All ages,Esophageal cancer,Rate,2019,1.027770709314867,1.3878399033742024,0.7153461160344455
Deaths,Tunisia,Both,All ages,Stomach cancer,Rate,2019,5.37271884394463,7.197037160824157,4.004444602488976
Deaths,Tunisia,Both,All ages,Liver cancer,Rate,2019,1.9040749573464588,2.6912458259449927,1.3408782584829861
Deaths,Solomon Islands,Both,All ages,Esophageal cancer,Rate,2019,1.5918617197698557,2.2824877490922377,1.0800611292746969
Deaths,Solomon Islands,Both,All ages,Stomach cancer,Rate,2019,11.859591916459737,14.823948585055073,8.729079359377163
Deaths,Solomon Islands,Both,All ages,Liver cancer,Rate,2019,2.8463338145905626,3.517917958657139,2.2455247454311644
Deaths,Russian Federation,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,3.202405125046248,3.648053141623608,2.7953850259812634
Deaths,Russian Federation,Both,All ages,Multiple myeloma,Rate,2019,1.8545981301644807,2.177124992753227,1.533578642027355
Deaths,Russian Federation,Both,All ages,Leukemia,Rate,2019,5.06187892887732,5.771366816437144,4.398837134263861
Deaths,Russian Federation,Both,All ages,Other neoplasms,Rate,2019,0.5025567420158743,0.8723271959618062,0.39243169330461447
Deaths,Togo,Both,All ages,Hodgkin lymphoma,Rate,2019,0.1909798517688378,0.2613275632342229,0.11770223915919834
Deaths,Togo,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.491024249351419,2.014655099073782,1.050275656582292
Deaths,Togo,Both,All ages,Multiple myeloma,Rate,2019,0.35025449940003883,0.4642024529882069,0.24884292806923966
Deaths,Togo,Both,All ages,Leukemia,Rate,2019,2.0433273944643853,2.6991579485289314,1.5004529415057444
Deaths,Togo,Both,All ages,Other neoplasms,Rate,2019,0.1323474260098773,0.17112786179687992,0.0978899874008557
Deaths,Belize,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,8.9398558843697,10.250129139310296,7.672663594490639
Deaths,Belize,Both,All ages,Breast cancer,Rate,2019,4.49879837408355,5.3146127065955024,3.8126520469119316
Deaths,Belize,Both,All ages,Cervical cancer,Rate,2019,6.767360907701002,7.993735674432743,5.553312954042556
Deaths,Belize,Both,All ages,Uterine cancer,Rate,2019,1.5569906029238243,1.794287532681735,1.3369680665106616
Deaths,Belize,Both,All ages,Prostate cancer,Rate,2019,11.054634736533501,14.47629067739945,8.793070895149823
Deaths,Belize,Both,All ages,Colon and rectum cancer,Rate,2019,6.712068320704297,7.721470901479469,5.847152210374745
Deaths,Belize,Both,All ages,Lip and oral cavity cancer,Rate,2019,0.91416789600661,1.053744115953319,0.7762467512357045
Deaths,Belize,Both,All ages,Nasopharynx cancer,Rate,2019,0.2664188834115216,0.31148125039212887,0.22630123614272912
Deaths,Belize,Both,All ages,Other pharynx cancer,Rate,2019,0.4438882635764269,0.5213092217252144,0.37390930864951916
Deaths,Belize,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.9221418396620065,1.485712926507996,0.7421815433333259
Deaths,Belize,Both,All ages,Pancreatic cancer,Rate,2019,4.124575147845515,4.801653507975487,3.44674847077709
Deaths,Belize,Both,All ages,Malignant skin melanoma,Rate,2019,0.29786727750443454,0.43302126586769935,0.22384600682570818
Deaths,Belize,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.6031109931888383,0.6954718032658489,0.5208750614568709
Deaths,Belize,Both,All ages,Ovarian cancer,Rate,2019,1.024402309475311,1.2379751389385718,0.7312216261506086
Deaths,Belize,Both,All ages,Testicular cancer,Rate,2019,0.10541594499060299,0.1293519877580685,0.08340679932151833
Deaths,Belize,Both,All ages,Kidney cancer,Rate,2019,1.3258228176964302,1.5614775780054824,1.1192199204077122
Deaths,Belize,Both,All ages,Bladder cancer,Rate,2019,1.282060826586192,1.4859848372201947,1.0983581041429489
Deaths,Belize,Both,All ages,Brain and central nervous system cancer,Rate,2019,1.6037978288409953,2.1212973027279247,0.7352898982814808
Deaths,Belize,Both,All ages,Thyroid cancer,Rate,2019,0.25211557495111175,0.2879055654577541,0.21614559263130714
Deaths,Belize,Both,All ages,Mesothelioma,Rate,2019,0.344174754412251,0.40098547260754536,0.29003645580789744
Deaths,Belize,Both,All ages,Hodgkin lymphoma,Rate,2019,0.4418848712252357,0.5566259809716598,0.3590251077903073
Deaths,Democratic Republic of the Congo,Both,All ages,Other malignant neoplasms,Rate,2019,3.1282728831058124,4.168820083827172,2.0622084175365654
Deaths,Portugal,Both,All ages,Multiple myeloma,Rate,2019,6.20064723088426,6.929157519680623,5.255083806888039
Deaths,Portugal,Both,All ages,Leukemia,Rate,2019,10.064156824142698,11.041225573429557,8.925887006309559
Deaths,Portugal,Both,All ages,Other neoplasms,Rate,2019,4.750921869485154,6.3594298457273615,3.5287942897281166
Deaths,United Republic of Tanzania,Both,All ages,Thyroid cancer,Rate,2019,0.37278386032912264,0.4821944123806353,0.2827604524786671
Deaths,United Republic of Tanzania,Both,All ages,Mesothelioma,Rate,2019,0.10599193847416495,0.3155461196676673,0.04077521541115369
Deaths,United Republic of Tanzania,Both,All ages,Hodgkin lymphoma,Rate,2019,0.43154296497909683,0.5859712654396535,0.2981285362114483
Deaths,United Republic of Tanzania,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,2.3258364092137556,2.765354634005902,1.932776554003577
Deaths,United Republic of Tanzania,Both,All ages,Multiple myeloma,Rate,2019,0.5814177386263696,0.7785792037845528,0.37285894618031173
Deaths,United Republic of Tanzania,Both,All ages,Leukemia,Rate,2019,2.903556295588528,4.2671197297977566,2.0095216499828146
Deaths,United Republic of Tanzania,Both,All ages,Other neoplasms,Rate,2019,0.1400186124293389,0.2087885271689917,0.07365889328556531
Deaths,Equatorial Guinea,Both,All ages,Testicular cancer,Rate,2019,0.11879910641055755,0.19404910883794405,0.0704017709945127
Deaths,Equatorial Guinea,Both,All ages,Kidney cancer,Rate,2019,0.5838180775582569,0.9797647763136191,0.3196654436459357
Deaths,Equatorial Guinea,Both,All ages,Bladder cancer,Rate,2019,0.975609183184201,1.3534075220807074,0.6480514256397175
Deaths,Equatorial Guinea,Both,All ages,Brain and central nervous system cancer,Rate,2019,0.754737241224485,1.1729869458069715,0.42792091301766
Deaths,Equatorial Guinea,Both,All ages,Thyroid cancer,Rate,2019,0.1608958357024225,0.2413638331675806,0.10760853079569889
Deaths,Equatorial Guinea,Both,All ages,Mesothelioma,Rate,2019,0.0792556434342404,0.2332619770574492,0.03169868564511931
Deaths,Equatorial Guinea,Both,All ages,Hodgkin lymphoma,Rate,2019,0.14287066501198922,0.2195900126683709,0.0880302344436983
Deaths,Equatorial Guinea,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.6684468963083772,2.6435754940234517,1.0377365940875065
Deaths,Equatorial Guinea,Both,All ages,Multiple myeloma,Rate,2019,0.41787381062542,0.6313189221802366,0.26442676135478216
Deaths,Equatorial Guinea,Both,All ages,Leukemia,Rate,2019,1.460421745686021,2.2829327047153383,0.8552345040906454
Deaths,Equatorial Guinea,Both,All ages,Other neoplasms,Rate,2019,0.16011901472635995,0.24353045193591044,0.09463573783184986
Deaths,Portugal,Both,All ages,Other malignant neoplasms,Rate,2019,8.638388225672513,9.469636719957052,7.4948708520282565
Deaths,Spain,Both,All ages,Stomach cancer,Rate,2019,15.733191012547051,17.107626394183647,14.039501358005339
Deaths,Spain,Both,All ages,Liver cancer,Rate,2019,10.806348296356624,11.814172737929376,9.718262869131463
Deaths,Spain,Both,All ages,Larynx cancer,Rate,2019,3.2629580131782254,3.5869890255904076,2.971513774066035
Deaths,Spain,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,53.28664254512043,56.405401955198194,49.43958864314068
Deaths,Spain,Both,All ages,Breast cancer,Rate,2019,17.54652823599524,19.23350174134383,15.42861680394953
Deaths,Spain,Both,All ages,Cervical cancer,Rate,2019,2.497381927111411,2.7951054575861485,1.7513061604906333
Deaths,Spain,Both,All ages,Uterine cancer,Rate,2019,3.4969460359224613,3.9065238395635595,3.0308208181906884
Deaths,Spain,Both,All ages,Prostate cancer,Rate,2019,18.265143920278458,26.38615187141471,15.132763884598255
Deaths,Spain,Both,All ages,Colon and rectum cancer,Rate,2019,43.482388231018916,47.25150989501284,38.60776730701428
Deaths,Spain,Both,All ages,Lip and oral cavity cancer,Rate,2019,3.4298280917423414,3.704129744134136,3.1025269644273132
Deaths,Spain,Both,All ages,Nasopharynx cancer,Rate,2019,0.5975024749731085,0.665441718883798,0.5283520200474728
Deaths,Spain,Both,All ages,Other pharynx cancer,Rate,2019,1.8487438747124332,2.079497650521683,1.6318092463781146
Deaths,Spain,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,3.4048114137611623,3.848650141277458,2.5723151367254338
Deaths,Spain,Both,All ages,Pancreatic cancer,Rate,2019,17.167050896712635,18.87805558912883,15.205588681678408
Deaths,Algeria,Both,All ages,Other malignant neoplasms,Rate,2019,3.3877784295933746,4.075593192789994,2.7628623397477985
Deaths,Peru,Both,All ages,Other malignant neoplasms,Rate,2019,3.9549659239569674,5.189574092394846,2.9790236119795046
Deaths,Spain,Both,All ages,Malignant skin melanoma,Rate,2019,2.4010235942321896,2.7918839364500774,1.2505050826253101
Deaths,Spain,Both,All ages,Non-melanoma skin cancer,Rate,2019,1.7753371003815142,1.9909236826176957,1.5123917469526873
Deaths,Spain,Both,All ages,Ovarian cancer,Rate,2019,5.166862336276164,5.811658508131235,4.298392642295807
Deaths,Spain,Both,All ages,Testicular cancer,Rate,2019,0.12900397263918723,0.14773620029620282,0.11121749833441534
Deaths,Spain,Both,All ages,Kidney cancer,Rate,2019,6.424435386980657,7.163250929593518,5.65207778824882
Deaths,Spain,Both,All ages,Bladder cancer,Rate,2019,14.297927737667424,16.079739734537572,12.494442895620924
Deaths,Croatia,Both,All ages,Brain and central nervous system cancer,Rate,2019,12.292883900925958,16.83850622253456,7.141606839315354
Deaths,Croatia,Both,All ages,Thyroid cancer,Rate,2019,0.9263992780672636,1.1694358779611096,0.7213945981746485
Deaths,Croatia,Both,All ages,Mesothelioma,Rate,2019,1.5853686706978118,2.0071234690894513,1.2185088781487032
Deaths,Croatia,Both,All ages,Hodgkin lymphoma,Rate,2019,0.4597937531875862,0.5974680617340702,0.3443767983368641
Deaths,Croatia,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,7.5151403018964125,9.469421438772628,5.86198048246535
Deaths,Croatia,Both,All ages,Multiple myeloma,Rate,2019,4.729737600859538,6.010419654304135,3.3615120602000035
Deaths,Croatia,Both,All ages,Leukemia,Rate,2019,9.603541475970733,11.945246238700975,7.622760670888771
Deaths,Turkey,Both,All ages,Other malignant neoplasms,Rate,2019,3.9099685856663053,4.743016219324699,3.160785081913134
Deaths,United Arab Emirates,Both,All ages,Pancreatic cancer,Rate,2019,7.6684586487457045,12.119120953341634,3.8826497965012305
Deaths,United Arab Emirates,Both,All ages,Malignant skin melanoma,Rate,2019,0.29395515035060416,0.45969182442708306,0.12802613650130545
Deaths,Bahrain,Both,All ages,Lip and oral cavity cancer,Rate,2019,0.6927336233350725,0.9008366989128357,0.5105748847725621
Deaths,Bahrain,Both,All ages,Nasopharynx cancer,Rate,2019,0.2612052384550627,0.34456241246160524,0.1942237390896075
Deaths,Bahrain,Both,All ages,Other pharynx cancer,Rate,2019,0.1979494468026559,0.26462437696960045,0.1455119046095343
Deaths,Bahrain,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.5532216984013939,0.7115484834852872,0.4078741580028045
Deaths,Bahrain,Both,All ages,Pancreatic cancer,Rate,2019,3.9901832845514367,5.029075838056222,3.0981777254347853
Deaths,Bahrain,Both,All ages,Malignant skin melanoma,Rate,2019,0.12355619662603105,0.18239673787993801,0.07233946175309665
Deaths,Bahrain,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.2168066921254078,0.27205754902134677,0.16300283641767718
Deaths,Bahrain,Both,All ages,Ovarian cancer,Rate,2019,2.006656340751751,3.068725662421098,1.3932580990426087
Deaths,Bahrain,Both,All ages,Testicular cancer,Rate,2019,0.016544333156209932,0.023539534149005798,0.01182820086017014
Deaths,Bahrain,Both,All ages,Kidney cancer,Rate,2019,1.2867837673975226,1.6354664553417755,0.9732034434649518
Deaths,Bahrain,Both,All ages,Bladder cancer,Rate,2019,1.7347371879461613,2.2127596215130145,1.3360086071689203
Deaths,Bahrain,Both,All ages,Brain and central nervous system cancer,Rate,2019,1.770576785212338,2.3657937727728715,1.100629951994611
Deaths,Bahrain,Both,All ages,Thyroid cancer,Rate,2019,0.3200677372505375,0.40215755745300386,0.23336571395699543
Deaths,Bahrain,Both,All ages,Mesothelioma,Rate,2019,0.19975928212943653,0.2690726966552521,0.13529454498628127
Deaths,Bahrain,Both,All ages,Hodgkin lymphoma,Rate,2019,0.3567318114525805,0.5015443007936558,0.25948012065367637
Deaths,Tonga,Both,All ages,Other malignant neoplasms,Rate,2019,3.7477864317771767,4.710393466630185,2.9931135283922337
Deaths,Croatia,Both,All ages,Other neoplasms,Rate,2019,3.7624499860331726,4.979589079748325,2.1734187936855194
Deaths,United Arab Emirates,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.22359530807699451,0.4516989959211075,0.13135445774307544
Deaths,United Arab Emirates,Both,All ages,Ovarian cancer,Rate,2019,0.8879939529160257,1.6743481592649252,0.5253868362046925
Deaths,United Arab Emirates,Both,All ages,Testicular cancer,Rate,2019,0.146042872946172,0.2941451004937861,0.07613310963029872
Deaths,United Arab Emirates,Both,All ages,Kidney cancer,Rate,2019,2.5758385652056344,4.2543304451154675,0.9956008855145757
Deaths,United Arab Emirates,Both,All ages,Bladder cancer,Rate,2019,1.64880693682993,2.8489997492100447,0.886018727697435
Deaths,United Arab Emirates,Both,All ages,Brain and central nervous system cancer,Rate,2019,3.3999267077037927,5.033144955660095,1.9497825858593558
Deaths,United Arab Emirates,Both,All ages,Thyroid cancer,Rate,2019,0.45250344304183154,0.7167229320692533,0.2334610550269797
Deaths,United Arab Emirates,Both,All ages,Mesothelioma,Rate,2019,0.05640690654068346,0.16692349055984834,0.02348624030200516
Deaths,United Arab Emirates,Both,All ages,Hodgkin lymphoma,Rate,2019,0.4685946469230443,0.7222541287409896,0.2950006401500266
Deaths,United Arab Emirates,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,3.373694791742634,5.228872806186852,1.7080677865406295
Deaths,United Arab Emirates,Both,All ages,Multiple myeloma,Rate,2019,0.9254466932124514,1.9212296380648357,0.45869372409371195
Deaths,United Arab Emirates,Both,All ages,Leukemia,Rate,2019,3.3526759194894495,4.566701357593479,2.357887805838955
Deaths,United Arab Emirates,Both,All ages,Other neoplasms,Rate,2019,0.16261565054837074,0.356414337338741,0.08108463650679107
Deaths,Côte d'Ivoire,Both,All ages,Multiple myeloma,Rate,2019,0.320863774428185,0.43390754319675945,0.22033336529282743
Deaths,Côte d'Ivoire,Both,All ages,Leukemia,Rate,2019,2.165277318535564,3.0223476283427475,1.467556400772517
Deaths,Côte d'Ivoire,Both,All ages,Other neoplasms,Rate,2019,0.1321366753706074,0.1699005984393398,0.09722599916102455
Deaths,Bahrain,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,2.320705841465652,2.9138564619900853,1.8103614679577873
Deaths,Bahrain,Both,All ages,Multiple myeloma,Rate,2019,0.9316589078265771,1.292341376445914,0.5978296519055418
Deaths,Bahrain,Both,All ages,Leukemia,Rate,2019,3.113484640532526,4.042238535791749,2.3965607330388785
Deaths,Bahrain,Both,All ages,Other neoplasms,Rate,2019,0.31650871720321105,0.5089211257966165,0.2208984237420763
Deaths,Vanuatu,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.4131331598203167,0.5442487945072658,0.29806330001863734
Deaths,Vanuatu,Both,All ages,Ovarian cancer,Rate,2019,0.88570470689569,2.14550962917779,0.43152163586396236
Deaths,Vanuatu,Both,All ages,Testicular cancer,Rate,2019,0.053050167551708986,0.0749150593462296,0.03345037173825888
Deaths,Gabon,Both,All ages,Esophageal cancer,Rate,2019,6.4397224340210295,8.596015853585815,3.629188732329069
Deaths,Gabon,Both,All ages,Stomach cancer,Rate,2019,4.574159643691649,5.6914556676383095,3.5442330704239517
Deaths,Gabon,Both,All ages,Liver cancer,Rate,2019,2.03059119515895,2.8682669761813253,1.3492828270917834
Deaths,Colombia,Both,All ages,Esophageal cancer,Rate,2019,2.229453114617314,2.8709290034696338,1.6987179749900683
Deaths,Colombia,Both,All ages,Stomach cancer,Rate,2019,14.16710005711859,17.919466307143505,11.061492270444187
Deaths,Colombia,Both,All ages,Liver cancer,Rate,2019,2.9229551049499944,3.744088183675671,2.2424306838419863
Deaths,Vanuatu,Both,All ages,Kidney cancer,Rate,2019,0.45807886015644256,0.660379611998654,0.30554228521558446
Deaths,Vanuatu,Both,All ages,Bladder cancer,Rate,2019,1.0503347736575444,1.4050706365997292,0.7774128621468422
Deaths,Vanuatu,Both,All ages,Brain and central nervous system cancer,Rate,2019,1.5332803082931652,2.178098073402391,0.967419364140582
Deaths,Vanuatu,Both,All ages,Thyroid cancer,Rate,2019,0.4664236284747315,0.6480953682884545,0.3194920958644646
Deaths,Vanuatu,Both,All ages,Mesothelioma,Rate,2019,0.22991316686076863,0.38111039778025535,0.08813321785693598
Deaths,Vanuatu,Both,All ages,Hodgkin lymphoma,Rate,2019,0.2502198141521907,0.3479613054336514,0.17515204420720154
Deaths,Vanuatu,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.470166549074401,1.9691742253035258,1.0202806577750525
Deaths,Vanuatu,Both,All ages,Multiple myeloma,Rate,2019,0.6327612475768877,1.0453781766157704,0.3961786118731
Deaths,Vanuatu,Both,All ages,Leukemia,Rate,2019,3.5863614578309644,5.090774673492653,2.3722972506025433
Deaths,Vanuatu,Both,All ages,Other neoplasms,Rate,2019,0.24788135887162913,0.3952137975177366,0.14420033388925296
Deaths,Yemen,Both,All ages,Esophageal cancer,Rate,2019,1.7503368671898334,2.585982066085742,0.5338649926316343
Deaths,Yemen,Both,All ages,Stomach cancer,Rate,2019,8.064342559651056,10.616674542313866,6.161773209096938
Deaths,Yemen,Both,All ages,Liver cancer,Rate,2019,1.3437719488809732,1.8254502817507057,0.9802068822203541
Deaths,Yemen,Both,All ages,Larynx cancer,Rate,2019,1.0343796974796262,1.4094385600022215,0.71324103373276
Deaths,Yemen,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,4.240293773947432,6.259452943555332,2.8961352708353156
Deaths,Yemen,Both,All ages,Breast cancer,Rate,2019,3.5135593611761715,4.884033537401934,2.5712478790446647
Deaths,Yemen,Both,All ages,Cervical cancer,Rate,2019,0.9648270630146597,1.420211617023219,0.6059230716282691
Deaths,Yemen,Both,All ages,Uterine cancer,Rate,2019,0.2105234518024667,0.34830163624869387,0.145365229970353
Deaths,Egypt,Both,All ages,Esophageal cancer,Rate,2019,0.9766844974512374,1.2983629882088372,0.6667859039322596
Deaths,Egypt,Both,All ages,Stomach cancer,Rate,2019,2.89978933443945,3.8103630454798316,2.1858819340589686
Deaths,Egypt,Both,All ages,Liver cancer,Rate,2019,13.717873412923636,18.80659692973275,9.806557551669325
Deaths,Sudan,Both,All ages,Esophageal cancer,Rate,2019,2.1372797345664756,3.10713676204986,0.6622165154806923
Deaths,Sudan,Both,All ages,Stomach cancer,Rate,2019,6.709981941200571,8.868494781080386,4.617859826739817
Deaths,Sudan,Both,All ages,Liver cancer,Rate,2019,1.6763888267694924,2.632429439866927,1.0148523798418414
Deaths,Sudan,Both,All ages,Larynx cancer,Rate,2019,0.8445835140049387,1.1328146931706087,0.5885015543530416
Deaths,Sudan,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,3.8063741398996793,5.852559591729165,2.4865367160116993
Deaths,Sudan,Both,All ages,Breast cancer,Rate,2019,3.464516924497635,4.788092979134366,2.376609532641409
Incidence,Finland,Both,All ages,Kidney cancer,Rate,2019,21.035674255482235,27.103196101703038,16.46139914658375
Incidence,Finland,Both,All ages,Bladder cancer,Rate,2019,18.360126540283574,23.16865115476975,14.368884194076982
